# t_ns	Wlong_V/pC	Wxdip_V/pCmm	Wydip_V/pCmm
5.477000000000e+00	1.367212793213e-03	-1.157347784605e-02	-1.157347784605e-02
5.478000000000e+00	1.381815963205e-03	-1.160765263774e-02	-1.160765263774e-02
5.479000000000e+00	1.384955163850e-03	-1.163975382442e-02	-1.163975382442e-02
5.480000000000e+00	1.388094364536e-03	-1.167185501108e-02	-1.167185501108e-02
5.481000000000e+00	1.398953134213e-03	-1.169875064522e-02	-1.169875064522e-02
5.482000000000e+00	1.409811903890e-03	-1.172564627935e-02	-1.172564627935e-02
5.483000000000e+00	1.438204044381e-03	-1.174952098126e-02	-1.174952098126e-02
5.484000000000e+00	1.484129555306e-03	-1.177037475100e-02	-1.177037475100e-02
5.485000000000e+00	1.530055066534e-03	-1.179122852070e-02	-1.179122852070e-02
5.486000000000e+00	1.632031931388e-03	-1.180544567578e-02	-1.180544567578e-02
5.487000000000e+00	1.734008796241e-03	-1.181966283086e-02	-1.181966283086e-02
5.488000000000e+00	1.870110554634e-03	-1.183038724019e-02	-1.183038724019e-02
5.489000000000e+00	2.040337205827e-03	-1.183761890385e-02	-1.183761890385e-02
5.490000000000e+00	2.210563857400e-03	-1.184485056746e-02	-1.184485056746e-02
5.491000000000e+00	2.450913865780e-03	-1.184498467027e-02	-1.184498467027e-02
5.492000000000e+00	2.691263874159e-03	-1.184511877308e-02	-1.184511877308e-02
5.493000000000e+00	2.962205028477e-03	-1.184175658819e-02	-1.184175658819e-02
5.494000000000e+00	3.263737328068e-03	-1.183489811567e-02	-1.183489811567e-02
5.495000000000e+00	3.565269627888e-03	-1.182803964312e-02	-1.182803964312e-02
5.496000000000e+00	3.908852119893e-03	-1.181448338235e-02	-1.181448338235e-02
5.497000000000e+00	4.252434611897e-03	-1.180092712158e-02	-1.180092712158e-02
5.498000000000e+00	4.603227693921e-03	-1.178424853657e-02	-1.178424853657e-02
5.499000000000e+00	4.961231365808e-03	-1.176444762737e-02	-1.176444762737e-02
5.500000000000e+00	5.319235037590e-03	-1.174464671815e-02	-1.174464671815e-02
5.501000000000e+00	5.658150742161e-03	-1.171918008680e-02	-1.171918008680e-02
5.502000000000e+00	5.997066446731e-03	-1.169371345546e-02	-1.169371345546e-02
5.503000000000e+00	6.308393064271e-03	-1.166575075827e-02	-1.166575075827e-02
5.504000000000e+00	6.592130595378e-03	-1.163529199530e-02	-1.163529199530e-02
5.505000000000e+00	6.875868125996e-03	-1.160483323231e-02	-1.160483323231e-02
5.506000000000e+00	7.069426308549e-03	-1.157012275828e-02	-1.157012275828e-02
5.507000000000e+00	7.262984491102e-03	-1.153541228425e-02	-1.153541228425e-02
5.508000000000e+00	7.396340765161e-03	-1.149896782034e-02	-1.149896782034e-02
5.509000000000e+00	7.469495132034e-03	-1.146078936659e-02	-1.146078936659e-02
5.510000000000e+00	7.542649498133e-03	-1.142261091282e-02	-1.142261091282e-02
5.511000000000e+00	7.473295297443e-03	-1.138177253416e-02	-1.138177253416e-02
5.512000000000e+00	7.403941096753e-03	-1.134093415550e-02	-1.134093415550e-02
5.513000000000e+00	7.257671087661e-03	-1.129917453173e-02	-1.129917453173e-02
5.514000000000e+00	7.034485271834e-03	-1.125649366285e-02	-1.125649366285e-02
5.515000000000e+00	6.811299455179e-03	-1.121381279397e-02	-1.121381279397e-02
5.516000000000e+00	6.435444062755e-03	-1.117010433891e-02	-1.117010433891e-02
5.517000000000e+00	6.059588670331e-03	-1.112639588385e-02	-1.112639588385e-02
5.518000000000e+00	5.614498918144e-03	-1.108257473441e-02	-1.108257473441e-02
5.519000000000e+00	5.100174807694e-03	-1.103864089058e-02	-1.103864089058e-02
5.520000000000e+00	4.585850696638e-03	-1.099470704676e-02	-1.099470704676e-02
5.521000000000e+00	3.959617124797e-03	-1.095132753078e-02	-1.095132753078e-02
5.522000000000e+00	3.333383552955e-03	-1.090794801480e-02	-1.090794801480e-02
5.523000000000e+00	2.669712872132e-03	-1.086521903088e-02	-1.086521903088e-02
5.524000000000e+00	1.968605083140e-03	-1.082314057901e-02	-1.082314057901e-02
5.525000000000e+00	1.267497293982e-03	-1.078106212714e-02	-1.078106212714e-02
5.526000000000e+00	5.360901377379e-04	-1.074098654564e-02	-1.074098654564e-02
5.527000000000e+00	-1.953170185073e-04	-1.070091096413e-02	-1.070091096413e-02
5.528000000000e+00	-9.176858192479e-04	-1.066215845926e-02	-1.066215845926e-02
5.529000000000e+00	-1.631016264679e-03	-1.062472903101e-02	-1.062472903101e-02
5.530000000000e+00	-2.344346709753e-03	-1.058729960277e-02	-1.058729960277e-02
5.531000000000e+00	-2.991629574071e-03	-1.055308623485e-02	-1.055308623485e-02
5.532000000000e+00	-3.638912438388e-03	-1.051887286692e-02	-1.051887286692e-02
5.533000000000e+00	-4.231533063328e-03	-1.048650820033e-02	-1.048650820033e-02
5.534000000000e+00	-4.769491450077e-03	-1.045599223502e-02	-1.045599223502e-02
5.535000000000e+00	-5.307449836045e-03	-1.042547626974e-02	-1.042547626974e-02
5.536000000000e+00	-5.701470001088e-03	-1.039903629912e-02	-1.039903629912e-02
5.537000000000e+00	-6.095490166131e-03	-1.037259632851e-02	-1.037259632851e-02
5.538000000000e+00	-6.406200534169e-03	-1.034832647148e-02	-1.034832647148e-02
5.539000000000e+00	-6.633601107010e-03	-1.032622672799e-02	-1.032622672799e-02
5.540000000000e+00	-6.861001678902e-03	-1.030412698452e-02	-1.030412698452e-02
5.541000000000e+00	-6.913280435051e-03	-1.028650988727e-02	-1.028650988727e-02
5.542000000000e+00	-6.965559191200e-03	-1.026889279002e-02	-1.026889279002e-02
5.543000000000e+00	-6.933611084720e-03	-1.025352634501e-02	-1.025352634501e-02
5.544000000000e+00	-6.817436117438e-03	-1.024041055219e-02	-1.024041055219e-02
5.545000000000e+00	-6.701261149359e-03	-1.022729475940e-02	-1.022729475940e-02
5.546000000000e+00	-6.438086180445e-03	-1.021857963085e-02	-1.021857963085e-02
5.547000000000e+00	-6.174911211530e-03	-1.020986450231e-02	-1.020986450231e-02
5.548000000000e+00	-5.855478609125e-03	-1.020324531749e-02	-1.020324531749e-02
5.549000000000e+00	-5.479788374448e-03	-1.019872207634e-02	-1.019872207634e-02
5.550000000000e+00	-5.104098139403e-03	-1.019419883522e-02	-1.019419883522e-02
5.551000000000e+00	-4.660417642084e-03	-1.019356800457e-02	-1.019356800457e-02
5.552000000000e+00	-4.216737144764e-03	-1.019293717393e-02	-1.019293717393e-02
5.553000000000e+00	-3.764356387576e-03	-1.019406874184e-02	-1.019406874184e-02
5.554000000000e+00	-3.303275370708e-03	-1.019696270827e-02	-1.019696270827e-02
5.555000000000e+00	-2.842194354028e-03	-1.019985667472e-02	-1.019985667472e-02
5.556000000000e+00	-2.415754453776e-03	-1.020586558582e-02	-1.020586558582e-02
5.557000000000e+00	-1.989314553523e-03	-1.021187449692e-02	-1.021187449692e-02
5.558000000000e+00	-1.604523310263e-03	-1.021922831415e-02	-1.021922831415e-02
5.559000000000e+00	-1.261380723090e-03	-1.022792703747e-02	-1.022792703747e-02
5.560000000000e+00	-9.182381365885e-04	-1.023662576080e-02	-1.023662576080e-02
5.561000000000e+00	-6.990427456041e-04	-1.024759938540e-02	-1.024759938540e-02
5.562000000000e+00	-4.798473546195e-04	-1.025857301000e-02	-1.025857301000e-02
5.563000000000e+00	-3.369594757167e-04	-1.027049251881e-02	-1.027049251881e-02
5.564000000000e+00	-2.703791072407e-04	-1.028335791182e-02	-1.028335791182e-02
5.565000000000e+00	-2.037987396667e-04	-1.029622330483e-02	-1.029622330483e-02
5.566000000000e+00	-3.035651698397e-04	-1.031064455668e-02	-1.031064455668e-02
5.567000000000e+00	-4.033316000127e-04	-1.032506580853e-02	-1.032506580853e-02
5.568000000000e+00	-5.848477269675e-04	-1.034012452594e-02	-1.034012452594e-02
5.569000000000e+00	-8.481135489308e-04	-1.035582070891e-02	-1.035582070891e-02
5.570000000000e+00	-1.111379371675e-03	-1.037151689189e-02	-1.037151689189e-02
5.571000000000e+00	-1.518559529521e-03	-1.038826136334e-02	-1.038826136334e-02
5.572000000000e+00	-1.925739687367e-03	-1.040500583478e-02	-1.040500583478e-02
5.573000000000e+00	-2.387399275981e-03	-1.042218378252e-02	-1.042218378252e-02
5.574000000000e+00	-2.903538294181e-03	-1.043979520655e-02	-1.043979520655e-02
5.575000000000e+00	-3.419677312715e-03	-1.045740663058e-02	-1.045740663058e-02
5.576000000000e+00	-3.997245040518e-03	-1.047573286918e-02	-1.047573286918e-02
5.577000000000e+00	-4.574812768320e-03	-1.049405910778e-02	-1.049405910778e-02
5.578000000000e+00	-5.155040483824e-03	-1.051267069082e-02	-1.051267069082e-02
5.579000000000e+00	-5.737928186972e-03	-1.053156761830e-02	-1.053156761830e-02
5.580000000000e+00	-6.320815889824e-03	-1.055046454578e-02	-1.055046454578e-02
5.581000000000e+00	-6.849192851030e-03	-1.056977256241e-02	-1.056977256241e-02
5.582000000000e+00	-7.377569812236e-03	-1.058908057904e-02	-1.058908057904e-02
5.583000000000e+00	-7.849562713264e-03	-1.060849532263e-02	-1.060849532263e-02
5.584000000000e+00	-8.265171555338e-03	-1.062801679317e-02	-1.062801679317e-02
5.585000000000e+00	-8.680780396522e-03	-1.064753826372e-02	-1.064753826372e-02
5.586000000000e+00	-8.932204861581e-03	-1.066701921761e-02	-1.066701921761e-02
5.587000000000e+00	-9.183629326640e-03	-1.068650017150e-02	-1.068650017150e-02
5.588000000000e+00	-9.333059683948e-03	-1.070580023365e-02	-1.070580023365e-02
5.589000000000e+00	-9.380495935717e-03	-1.072491940407e-02	-1.072491940407e-02
5.590000000000e+00	-9.427932186248e-03	-1.074403857448e-02	-1.074403857448e-02
5.591000000000e+00	-9.247034379625e-03	-1.076240622994e-02	-1.076240622994e-02
5.592000000000e+00	-9.066136573001e-03	-1.078077388541e-02	-1.078077388541e-02
5.593000000000e+00	-8.767912432528e-03	-1.079854175345e-02	-1.079854175345e-02
5.594000000000e+00	-8.352361960750e-03	-1.081570983407e-02	-1.081570983407e-02
5.595000000000e+00	-7.936811487769e-03	-1.083287791468e-02	-1.083287791468e-02
5.596000000000e+00	-7.299370027764e-03	-1.084836180836e-02	-1.084836180836e-02
5.597000000000e+00	-6.661928567760e-03	-1.086384570205e-02	-1.086384570205e-02
5.598000000000e+00	-5.929177498876e-03	-1.087824314608e-02	-1.087824314608e-02
5.599000000000e+00	-5.101116823180e-03	-1.089155414049e-02	-1.089155414049e-02
5.600000000000e+00	-4.273056146708e-03	-1.090486513488e-02	-1.090486513488e-02
5.601000000000e+00	-3.302000692852e-03	-1.091555128826e-02	-1.091555128826e-02
5.602000000000e+00	-2.330945238995e-03	-1.092623744164e-02	-1.092623744164e-02
5.603000000000e+00	-1.318596743769e-03	-1.093542653120e-02	-1.093542653120e-02
5.604000000000e+00	-2.649552080669e-04	-1.094311855695e-02	-1.094311855695e-02
5.605000000000e+00	7.886863277115e-04	-1.095081058269e-02	-1.095081058269e-02
5.606000000000e+00	1.856399266565e-03	-1.095526846552e-02	-1.095526846552e-02
5.607000000000e+00	2.924112205420e-03	-1.095972634835e-02	-1.095972634835e-02
5.608000000000e+00	3.963244981529e-03	-1.096253307150e-02	-1.096253307150e-02
5.609000000000e+00	4.973797595511e-03	-1.096368863501e-02	-1.096368863501e-02
5.610000000000e+00	5.984350208814e-03	-1.096484419849e-02	-1.096484419849e-02
5.611000000000e+00	6.869431574352e-03	-1.096283479667e-02	-1.096283479667e-02
5.612000000000e+00	7.754512939891e-03	-1.096082539485e-02	-1.096082539485e-02
5.613000000000e+00	8.546865474410e-03	-1.095741516392e-02	-1.095741516392e-02
5.614000000000e+00	9.246489179919e-03	-1.095260410389e-02	-1.095260410389e-02
5.615000000000e+00	9.946112884168e-03	-1.094779304385e-02	-1.094779304385e-02
5.616000000000e+00	1.041332522853e-02	-1.094077324697e-02	-1.094077324697e-02
5.617000000000e+00	1.088053757289e-02	-1.093375345010e-02	-1.093375345010e-02
5.618000000000e+00	1.121639073324e-02	-1.092603290695e-02	-1.092603290695e-02
5.619000000000e+00	1.142088471243e-02	-1.091761161754e-02	-1.091761161754e-02
5.620000000000e+00	1.162537869014e-02	-1.090919032813e-02	-1.090919032813e-02
5.621000000000e+00	1.155571288297e-02	-1.090035427658e-02	-1.090035427658e-02
5.622000000000e+00	1.148604707581e-02	-1.089151822503e-02	-1.089151822503e-02
5.623000000000e+00	1.128333689691e-02	-1.088303128981e-02	-1.088303128981e-02
5.624000000000e+00	1.094758234916e-02	-1.087489347092e-02	-1.087489347092e-02
5.625000000000e+00	1.061182780011e-02	-1.086675565204e-02	-1.086675565204e-02
5.626000000000e+00	1.003660484902e-02	-1.086048662916e-02	-1.086048662916e-02
5.627000000000e+00	9.461381897940e-03	-1.085421760627e-02	-1.085421760627e-02
5.628000000000e+00	8.787774456179e-03	-1.084945720722e-02	-1.084945720722e-02
5.629000000000e+00	8.015782525873e-03	-1.084620543197e-02	-1.084620543197e-02
5.630000000000e+00	7.243790594799e-03	-1.084295365675e-02	-1.084295365675e-02
5.631000000000e+00	6.330064591696e-03	-1.084376054707e-02	-1.084376054707e-02
5.632000000000e+00	5.416338588593e-03	-1.084456743740e-02	-1.084456743740e-02
5.633000000000e+00	4.463093266158e-03	-1.084782903978e-02	-1.084782903978e-02
5.634000000000e+00	3.470328625248e-03	-1.085354535417e-02	-1.085354535417e-02
5.635000000000e+00	2.477563984263e-03	-1.085926166859e-02	-1.085926166859e-02
5.636000000000e+00	1.470929084768e-03	-1.087047196175e-02	-1.087047196175e-02
5.637000000000e+00	4.642941852726e-04	-1.088168225491e-02	-1.088168225491e-02
5.638000000000e+00	-5.180767711595e-04	-1.089576820170e-02	-1.089576820170e-02
5.639000000000e+00	-1.476183785057e-03	-1.091272980206e-02	-1.091272980206e-02
5.640000000000e+00	-2.434290798394e-03	-1.092969140244e-02	-1.092969140244e-02
5.641000000000e+00	-3.289086826570e-03	-1.095229342788e-02	-1.095229342788e-02
5.642000000000e+00	-4.143882854748e-03	-1.097489545332e-02	-1.097489545332e-02
5.643000000000e+00	-4.925457440036e-03	-1.100006971101e-02	-1.100006971101e-02
5.644000000000e+00	-5.633810584025e-03	-1.102781620089e-02	-1.102781620089e-02
5.645000000000e+00	-6.342163727064e-03	-1.105556269080e-02	-1.105556269080e-02
5.646000000000e+00	-6.875490334316e-03	-1.108758209568e-02	-1.108758209568e-02
5.647000000000e+00	-7.408816941567e-03	-1.111960150057e-02	-1.111960150057e-02
5.648000000000e+00	-7.848380420883e-03	-1.115315179819e-02	-1.115315179819e-02
5.649000000000e+00	-8.194180774297e-03	-1.118823298849e-02	-1.118823298849e-02
5.650000000000e+00	-8.539981126714e-03	-1.122331417881e-02	-1.122331417881e-02
5.651000000000e+00	-8.701917916259e-03	-1.125996699038e-02	-1.125996699038e-02
5.652000000000e+00	-8.863854705805e-03	-1.129661980196e-02	-1.129661980196e-02
5.653000000000e+00	-8.943101334251e-03	-1.133321436709e-02	-1.133321436709e-02
5.654000000000e+00	-8.939657803393e-03	-1.136975068577e-02	-1.136975068577e-02
5.655000000000e+00	-8.936214271805e-03	-1.140628700445e-02	-1.140628700445e-02
5.656000000000e+00	-8.798095853457e-03	-1.144091668405e-02	-1.144091668405e-02
5.657000000000e+00	-8.659977435110e-03	-1.147554636365e-02	-1.147554636365e-02
5.658000000000e+00	-8.474194643559e-03	-1.150832853578e-02	-1.150832853578e-02
5.659000000000e+00	-8.240747479839e-03	-1.153926320046e-02	-1.153926320046e-02
5.660000000000e+00	-8.007300315839e-03	-1.157019786512e-02	-1.157019786512e-02
5.661000000000e+00	-7.722302543698e-03	-1.159575498364e-02	-1.159575498364e-02
5.662000000000e+00	-7.437304771557e-03	-1.162131210216e-02	-1.162131210216e-02
5.663000000000e+00	-7.148420871289e-03	-1.164344046049e-02	-1.164344046049e-02
5.664000000000e+00	-6.855650842978e-03	-1.166214005872e-02	-1.166214005872e-02
5.665000000000e+00	-6.562880814840e-03	-1.168083965691e-02	-1.168083965691e-02
5.666000000000e+00	-6.301876663421e-03	-1.169148666274e-02	-1.169148666274e-02
5.667000000000e+00	-6.040872512002e-03	-1.170213366856e-02	-1.170213366856e-02
5.668000000000e+00	-5.811568880798e-03	-1.170833038947e-02	-1.170833038947e-02
5.669000000000e+00	-5.613965769121e-03	-1.171007682556e-02	-1.171007682556e-02
5.670000000000e+00	-5.416362657902e-03	-1.171182326159e-02	-1.171182326159e-02
5.671000000000e+00	-5.303130949181e-03	-1.170420620843e-02	-1.170420620843e-02
5.672000000000e+00	-5.189899240460e-03	-1.169658915527e-02	-1.169658915527e-02
5.673000000000e+00	-5.123191356261e-03	-1.168425727385e-02	-1.168425727385e-02
5.674000000000e+00	-5.103007295574e-03	-1.166721056427e-02	-1.166721056427e-02
5.675000000000e+00	-5.082823235370e-03	-1.165016385464e-02	-1.165016385464e-02
5.676000000000e+00	-5.151692559384e-03	-1.162400364695e-02	-1.162400364695e-02
5.677000000000e+00	-5.220561883397e-03	-1.159784343926e-02	-1.159784343926e-02
5.678000000000e+00	-5.326063989468e-03	-1.156745659196e-02	-1.156745659196e-02
5.679000000000e+00	-5.468198876805e-03	-1.153284310514e-02	-1.153284310514e-02
5.680000000000e+00	-5.610333764399e-03	-1.149822961828e-02	-1.149822961828e-02
5.681000000000e+00	-5.800166034009e-03	-1.145610920553e-02	-1.145610920553e-02
5.682000000000e+00	-5.989998303618e-03	-1.141398879278e-02	-1.141398879278e-02
5.683000000000e+00	-6.187469121085e-03	-1.136869519540e-02	-1.136869519540e-02
5.684000000000e+00	-6.392578486244e-03	-1.132022841345e-02	-1.132022841345e-02
5.685000000000e+00	-6.597687851292e-03	-1.127176163148e-02	-1.127176163148e-02
5.686000000000e+00	-6.782342807782e-03	-1.121824390127e-02	-1.121824390127e-02
5.687000000000e+00	-6.966997764273e-03	-1.116472617105e-02	-1.116472617105e-02
5.688000000000e+00	-7.123804107404e-03	-1.110935819180e-02	-1.110935819180e-02
5.689000000000e+00	-7.252761837780e-03	-1.105213996356e-02	-1.105213996356e-02
5.690000000000e+00	-7.381719567685e-03	-1.099492173530e-02	-1.099492173530e-02
5.691000000000e+00	-7.423914303872e-03	-1.093533474754e-02	-1.093533474754e-02
5.692000000000e+00	-7.466109040060e-03	-1.087574775978e-02	-1.087574775978e-02
5.693000000000e+00	-7.453090179159e-03	-1.081560191539e-02	-1.081560191539e-02
5.694000000000e+00	-7.384857722369e-03	-1.075489721438e-02	-1.075489721438e-02
5.695000000000e+00	-7.316625264905e-03	-1.069419251337e-02	-1.069419251337e-02
5.696000000000e+00	-7.124162435919e-03	-1.063349447490e-02	-1.063349447490e-02
5.697000000000e+00	-6.931699606932e-03	-1.057279643643e-02	-1.057279643643e-02
5.698000000000e+00	-6.675886324876e-03	-1.051258682430e-02	-1.051258682430e-02
5.699000000000e+00	-6.356722591124e-03	-1.045286563851e-02	-1.045286563851e-02
5.700000000000e+00	-6.037558856735e-03	-1.039314445273e-02	-1.039314445273e-02
5.701000000000e+00	-5.600915359708e-03	-1.033520757363e-02	-1.033520757363e-02
5.702000000000e+00	-5.164271862681e-03	-1.027727069454e-02	-1.027727069454e-02
5.703000000000e+00	-4.678959663673e-03	-1.022055281417e-02	-1.022055281417e-02
5.704000000000e+00	-4.144978763741e-03	-1.016505393250e-02	-1.016505393250e-02
5.705000000000e+00	-3.610997863440e-03	-1.010955505084e-02	-1.010955505084e-02
5.706000000000e+00	-3.008933782302e-03	-1.005701741321e-02	-1.005701741321e-02
5.707000000000e+00	-2.406869701166e-03	-1.000447977558e-02	-1.000447977558e-02
5.708000000000e+00	-1.788616688376e-03	-9.953635726459e-03	-9.953635726459e-03
5.709000000000e+00	-1.154174744283e-03	-9.904485265817e-03	-9.904485265817e-03
5.710000000000e+00	-5.197328002265e-04	-9.855334805196e-03	-9.855334805196e-03
5.711000000000e+00	1.081778413993e-04	-9.809937697479e-03	-9.809937697479e-03
5.712000000000e+00	7.360884830245e-04	-9.764540589762e-03	-9.764540589762e-03
5.713000000000e+00	1.341435871654e-03	-9.721191536664e-03	-9.721191536664e-03
5.714000000000e+00	1.924220007776e-03	-9.679890538140e-03	-9.679890538140e-03
5.715000000000e+00	2.507004143464e-03	-9.638589539640e-03	-9.638589539640e-03
5.716000000000e+00	3.009832721712e-03	-9.601733809196e-03	-9.601733809196e-03
5.717000000000e+00	3.512661299960e-03	-9.564878078752e-03	-9.564878078752e-03
5.718000000000e+00	3.961511754385e-03	-9.530432229130e-03	-9.530432229130e-03
5.719000000000e+00	4.356384086159e-03	-9.498396260277e-03	-9.498396260277e-03
5.720000000000e+00	4.751256417246e-03	-9.466360291453e-03	-9.466360291453e-03
5.721000000000e+00	5.019390263076e-03	-9.439548972786e-03	-9.439548972786e-03
5.722000000000e+00	5.287524108906e-03	-9.412737654119e-03	-9.412737654119e-03
